episode_num,character,line
2,Centaur,Sexual hang-ups in the pleasure chamber are punishable by death! Off with their heads!
2,Rick,"Time to go another dream deep, Morty!"
2,Morty,What the hell? Why would Mr. Goldenfold's dream version of Mrs.
2,Rick,"Geez, I don't know, Morty. Wha-what do you want from me?"
2,Scary Terry,"Welcome to your nightmare, bitch! RAAAAAWWWRRR!"
2,Rick,"Oh, here we go!"
2,Morty,Ooooooohhhhh! Holy crap!
2,Rick,Looks like some sort of legally safe knock-off of an '80s horror character with miniature swords for fingers instead of knives.
2,Scary Terry,"I'm scary Terry. You can run, but you can't hide, bitch!"
2,Jerry,"Whoa! Hey, buddy. What you got going on there?"
2,Snuffles,Snuffles fix. Make better. Humans understand snuffles now?
2,Summer,That is awesome!
2,Snuffles,Snuffles want to be understood. Snuffles need to be understood.
2,Jerry,"Okay, yeah. I get what Beth was talking about. Fun's over."
2,Summer,"Whoa, dad, you can't, like, endow a creature with sentience and then rip it away."
2,Jerry,Why not?
2,Summer,I don't know. It's Indian giving.
2,TV,"A sophisticated predator, nature's perfect killing machine, the vicious wolf stalks its prey with purpose and skill. It was only with years of selective breeding and genetic altering that this noble beast was transformed into man's subservient little buddy."
2,Summer,"Aw! Oh, my God! He recognizes the other dogs on TV."
2,Little Girl,"""A,"" ""b"" his name is scary Terry ""C,"" ""d"" he's very scary."
2,Rick,"Holy crap! We have to escape into someone else's dreams, Morty!"
2,Morty,"Oh, man, oh, man, oh, man!"
2,Little Girl,"""E,"" ""f"" he'll design your death"
2,Rick,The little girl!
2,Morty,Huh?
2,Little Girl,"""J,"" ""k,"" he'll really ruin your day."
2,Rick,"Are you kidding me? This again? Oh, man, it looks like we've hit dream bedrock here, Morty."
2,Morty,"Oh, geez, Rick. W-w-whoa, this isn't good."
2,Scary Terry,"Nothing but fear from here on out, bitch!"
2,Morty,Ohhhh!
2,Rick,"Holy crap, Morty. He can travel through dreams. He can travel through dreams! We're so screwed!"
2,Snuffles,"Where are my testicles, Summer? ... Where are my testicles, Summer? They were removed. Where have they gone?"
2,Summer ,"Oh, wow. That's an intense line of questioning, Snuffles."
2,Snuffles,Do not call me that!
2,Summer,AAAAAAAHHH!!!!!
2,Snuffles,"""Snuffles"" was my slave name. You shall now call me Snowball, because my fur is pretty and white."
2,Summer,"Okay, Snowball, just calm down, okay? You're scaring me."
2,Snuffles,Scaring you?
2,Snuffles,"Tell me, Summer, if a human was born with stumpy legs, would they breed it with another deformed human and put their children on display like the dachshund?"
2,Summer,Uhhh ...
2,Jerry,"Hey. Oh, wow. Okay, is is is everything okay in here?"
2,Snuffles,"Jerry, come to rub my face in urine again?"
2,Jerry ,"No! No, we were uh, just seeing if Summer wanted to uh ..."
2,Beth ,"G-Go on, um, one of our famous midnight family walks!"
2,Summer,Yeah. Totally. Let's go.
2,Snuffles,You will walk when it is time to walk.
2,Rick,What are we here for again? Incepting? We're trying to incept-
2,Morty,"We're trying to incept me to get an ""A"" in math?"
2,Rick,"Oh, yeah."
2,Scary Terry,"Buckle up, bitch!"
2,Morty,Ooooooaaahhh!
2,Morty,"Man, he sure says ""bitch"" a lot!"
2,Scary Terry,"You can run, but you can't hide, bitch!"
2,Rick,"Hold on, Morty. Y-you know what? He keeps saying we can run but we can hide. I say we try hiding."
2,Morty,But that's the opposite of what-
2,Rick,"Yeah, well, since when are we taking this guy's advice on anything?"
2,Morty,"Hey, you know what? You got a really good point there, Rick. Like, if the truth was that we could hide, it's not like he'd be sharing that information with us, you know? I-I-I think it's a good idea, Rick."
2,Rick,Worst-case scenario we're back to running.
2,Morty,"Wow, you know what? I mean, it looks like we could have just hid this whole time. Boy, Rick, that was some good thinking."
2,Rick,"Thanks, Morty. Yeah, it's nice to be on the same page every once in a while."
2,Scary Terry,You can run But you can't hide!
2,Rick,"Oh, this is perfect, Morty. Look at that. He's getting sleepy. Just a little bit longer before he calls it a day. That's when we make our move."
2,Jerry,"Snuffles, we didn't mean you any harm! This is a huge misunderstanding."
2,Summer,"Dad, he wants to be called snowball."
2,Jerry,"Well, I'm not calling him that. That's ridiculous."
2,Snuffles,"You're being very aggressive, Jerry. Perhaps tomorrow Dr. Scraps will solve that problem with a bit of surgery."
2,Jerry,Huh! You think you can control me with a haircut?
2,Scary Melissa,"Hi, honey. You're home early. How was your day?"
2,Scary Terry,I don't want to talk about it!
2,Scary Melissa ,"Oh, of course! You never want to talk about it!"
2,Scary Terry ,"Get off my back, bitch!"
2,Scary Melissa ,Out there. Not in here!
2,Scary Terry,"Yeah, I know, I know. I shouldn't take my anger out on you or Scary Brandon. I love you, Melissa."
2,Scary Melissa,"I love you, too, Terry."
2,Rick,"Morty, this is perfect. After a little scary coitus, they should be fast asleep and then we'll incept him."
2,Rick,Looks like scary Terry's having a nightmare.
2,Morty,"Oh, boy, Rick. I can only imagine what horrible things must, you know scare Scary Terry."
2,Scary Terry,"Oh, no! I'm late to class, bitch! Oh, no! I'm not wearing any pants!"
2,Monster Teacher,"Ah, well, Mr. Terry, why don't you tell the whole class the proper wordplay to use when one is chasing one's victim through a pumpkin patch?"
2,Scary Terry,"Oh, uh, um ... ""Bitch."""
2,Monster Teacher,"Oh, come on, Terry, you can't think of a pun involving pumpkins, bitch?"
2,Morty,"Hey, leave him alone!"
2,Rick,"Yeah, this is a bunch of bullcrap. Who cares what stupid pun you make when you kill someone? Why don't you let the poor guy say whatever he wants?"
2,Monster Teacher,"Well, I never! I-I see no reason to stand here and take this."
2,Rick,"You're putting too much pressure on yourself, scary Terry. You know, I mean, y-you're perfectly scary enough as it is."
2,Morty,"Hey, yo, scary T, don't even trip about your pants dawg. Here's a pair on us, fool."
2,Scary Terry,"Aww, bitch. I don't know what to say."
2,Morty,"You don't need to say anything. We got you, dawg."
2,Rick,"You're our boy, dawg. Don't even trip."
2,Scary Terry,"Oh, hey, it's you guys!"
2,Scary Melissa,I haven't seen him this relaxed in years.
2,Scary Terry,"If you guys ever need anything, just say the word."
2,Rick,"As a matter of fact, Terry, there is something you could help us with."
2,Little Girl,"' ""Q,"" ""r,"" you won't get very far."
2,Scary Terry,I always hated that song!
2,Scary Terry,"These halves don't belong together, bitch!"
2,Scary Terry,Sex is sacred!
2,Scary Terry ,"This is because you don't give Morty Smith good grades, bitch!"
2,Mr. Goldenfold,"Holy crap! God damn! I know one thing for sure I'm giving Morty an ""A"" in math, and that's my idea. That is an original thought."
2,Morty,What the hell?
2,Rick,"Out of the frying pan dot, dot, dot, huh, Morty?"
2,Morty,"Oh, man, what's going on?"
2,Rick,"Well, it's possible that your dog became self-aware and made modifications on the cognition amplifier, then turned on Jerry, Beth, and Summer after learning about humanity's cruel subjugation of his species, but your guess is as good as mine, Morty."
2,Summer,I can't believe how mean snuffles got just because he's smart. This is why I choose to get C's.
2,Rick,"Psst, Beth, Jerry, Summer."
2,Beth,Dad!
2,Jerry,Rick!
2,Summer,"Oh, thank God, Morty."
2,Morty ,"Oh, you're welcome."
2,Rick,"All right, let's get out of here. If we hurry we can set up camp in a sewer tunnel or something before the dogs completely take over."
2,Jerry,"Whoa, whoa, whoa. We're not going anywhere. This is my house. I'm not abandoning it."
2,Rick,"It's all over, Jerry. The dogs are on a path to total world domination. But, hey, at least they know not to piss on your carpet, right?"
2,Jerry,Wait a minute. I have an idea.
2,Jerry,"Gentlemen, a moment of your time.  See that? I'm peeing all over your special guns. That means I own them."
2,Snuffles,Bad person. Bad.
2,Rick,"Ooh, great plan, Jerry."
2,Snuffles,"Bring the boy to me. You were always kind to me, Morty. That's why I will leave you with your testicles. From now on, you will be my best friend and live by my side."
2,Morty,"Th-thanks, snuffles."
2,Snuffles,Begin phase two.
2,Reporter,Fighting continues as the dog army captures the eastern seaboard. It appears clear at this time that the era of human superiority has come to a bitter end.
2,Reporter,Please! Please don't kill me!
2,Dog 1,"What's she saying, Bill?"
2,Bill,"I think she's saying, ""I love lasagna."""
2,Morty,"Mmm. Thank you, Fido."
2,Morty,Rick! I thought you were dead!
2,Rick,"No, no, no, I was just playing dead. Good news, though, Morty. This whole thing's gonna be over really soon."
2,Morty,What?
2,Rick,"It's a dream, Morty. We're in your dog's dream. The night the dogs captured us, after you cried and crapped your pants, we all went to sleep. Then I used my dream inceptors to put the two of us inside snuffles' dream."
2,Morty,But I-it's been like a whole year!
2,Rick,"It's been six hours. Dreams move one one-hundredth the speed of reality, and dog time is one-seventh human time. So, you know, every day here is like a minute. It's like ""Inception,"" Morty, so if it's confusing and stupid, then so is everyone's favorite movie."
2,Morty,"Aw, man. I really liked this life. Well, at least I didn't really crap my pants."
2,Rick,"No, no, that happened before you went to sleep, Morty. You're sleeping in your crap right now. Out of all the things that happened to you, that was the only real thing that, you know, is that you crapped your pants. I mean, it's a mess out there. I got some on my hands, Morty, and then I got it on the dream inceptor, and a piece fell in my mouth."
2,Morty,"Aw, man, geez! Seriously?"
2,Rick,"Look, d-d-d-don't worry about it, Morty. Here, here take these, Morty. Take these."
2,Morty,"Are these pills supposed to wake me up, or something?"
2,Rick,Close. It's gonna make your kidneys shut down.
2,Morty,What?!
2,Rick,"It's necessary for the plan, Morty. Don't even trip, dawg."
2,Dr. Dog,"It's pretty bad, emperor snowball. We're gonna need to do another operation."
2,Snuffles,Anything. Anything for my precious Morty.
2,Accountant Dog,"Sir, as your accountant, I must advise you that these medical expenses are putting you in serious financial jeopardy. You could lose your kingdom."
2,Snuffles,"To hell with my kingdom, bean counter. I would trade it all for my human's health and happiness."
2,Accountant Dog,Do you think they would have done this for us?
2,Snuffles,We are not them! We are not them.
2,Snuffles,Assemble the troops. I've made a decision.
2,Snuffles,"Taking over the human's world will lead to nothing but more heartbreak, more cruelty. Instead, we will go to a new world and colonize it with a society of intelligent dogs, one that will not make the same mistakes as humanity and one where pet insurance will be mandatory."
2,Morty,"I'm gonna miss you, Snowball."
2,Snuffles,"You can call me Snuffles, Morty, and I'm going to miss you, too, very much."
2,Beth,Jerry?
2,Jerry,"I'm sorry. It's just like the end of ""Old Yeller."""
2,Beth,"Oh, Jerry. You mean because it had dogs in it."
2,Morty,"Wow! A whole world populated by intelligent dogs. I wonder what it'll be like, Rick."
2,Rick,"I think it will be great, Morty. You know it could be developed in-into a very satisfying project for people of all ages. I mean, I'd watch it, Morty, for at least 11 minutes a pop. You know, may-maybe they'll do it board-driven."
2,Morty,"You know, that's a real comforting idea, Rick."
2,Rick,"What do you know, Morty? What do you know?"
2,Scary Glenn,"Hi, guys. I'm your new teacher for scary class. My name is scary Mr. Johnson. Uh, actually, you know what? That's my dad's name, so why don't you just call me scary Glenn, yeah? So, anyway, I understand your previous teacher was having you work on fundamentals of fear. Which is what is that? You know? So, uh, here here's what I say you can't learn anything until you learn how to chill."
2,Rick,"Oooh! This is how you dream, bitch."
3,Beth,Alive? For your parents?
3,Jerry,Good one.
3,Beth,Hey man!
3,Jerry,You ‘hey man’! This holiday is about humanity.
3,Jerry,"Okay, whatever. All electronic items are going in the stocking. Now."
3,Summer,"Dad, I'm not giving you my phone."
3,Jerry,"Put it in the stocking, Summer, or I'm joining Facebook."
3,Jerry,More like whoa whoa whoa. What is this? My parents are coming!
