episode_num,season,Line_num,character,line
2,1,79,Mr. Goldenfold,Mrs. Pancakes! AAAAAAAAHHHH!!!!!
2,1,80,Plane Passengers,AAAAAAAAAAAAAAAAAAAHHHHHHHHHHHHHH!!!!!!!!!!!!!!
2,1,81,Rick,"Oh, no, Morty. His subconscious is panicking."
2,1,82,Plane Passenger,Oh no! Run!
2,1,83,Plane Passengers,AAAAAAAAAAAAAAAAAAHHHHHHHHHHHHHH!!!!!!!!!!!!!!!
2,1,84,Rick,Whoa! Whoa! Whoa! Whoooooaaaa! Whoa! Whoa! Whoooooaaaa!
2,1,85,Morty,Whooooa! Whoooooooa! Whoa! Whooooooooaaaaa!
2,1,86,Morty,AAAAAAAAAAAAAAAAAAAAAAAAHHHHHHHHHH!!!!!!!!!!
2,1,87,Rick,"Relax, Morty. Look! Mrs. Pancakes has a parachute. Come on!"
2,1,88,Mrs. Pancakes,"Hey, you don't know me!"
2,1,89,Morty,"Oh, no, Rick, look! Goldenfold landed the plane, and he's created a  mechanical arm to pluck Mrs. Pancakes out of the air while he lets us fall - into a giant vat of lava!"
2,1,90,Rick,"Pretty concise, Morty. Looks like we've merely prolonged the inevitable. That's it, Morty! Prolonging the inevitable! Listen, if we go into Mrs. Pancakes' dream, everything will go 100 times slower, Morty. That'll buy us some time to figure this out!"
2,1,91,Mrs. Pancakes,You don't know m-
2,1,92,Rick,"All right, let's go."
2,1,93,Morty,"Oh, man, Rick, this is pretty weird."
2,1,94,Rick,"Don't judge, Morty."
2,1,95,Morty,"Okay. All right, well Look, Mrs. Pancakes is right over there. I'll just go ask her to tell goldenfold not to kill us when she wakes up."
2,1,96,Rick,"Whoa, whoa, Morty, the trick to incepting is making people think they came up with the idea. Listen to me. If we're gonna incept Mrs. Pancakes, we have to blend. I'll talk to you after lunch."
2,1,97,Sexualized S&M Monster,"Ooh, hey!"
2,1,98,Morty,"Ooh, oh! Oh, man."
2,1,99,Sexualized S&M Monster,Come and join us.
2,1,100,Morty,"I'm sorry. No, no."
2,1,101,Sexualized S&M Monster,"Ooh, come here!"
2,1,102,Morty,"No, thanks!"
2,1,103,Giant Frog Woman,"Ooh, wow! - Come over here, baby!"
2,1,104,Morty,"No, I'm okay."
2,1,105,Morty,Whoa!
2,1,106,Morty ,Summer?!
2,1,107,Summer,"Hey, there, stranger. What do you think of these things?"
2,1,108,Morty,Ohh! Oh! Gross! Gross!
2,1,109,Rick,"Whoa, whoa, whoa! What's the matter with you, Morty? Calm down! You're kind of killing the vibe in here."
2,1,110,Morty,It's Summer!
2,1,111,Rick,"Aw, geez. Looks like goldenfold has some predilections so shameful he buries them in the dreams of the people in his dreams, including a pervy attraction to your underage sister."
2,1,112,Summer,"Can you blame him? Come on, old man, little boy. Let's make an inter-generational sandwich."
2,1,113,Rick ,"Oh, my God. Put some clothes on for the love of God Summer! Put some - I'm gunna puke! I swear to God I'm gunna puke!"
2,1,114,Morty ,"Oh, my God! Put some clothes on, for Pete's sake! This is disgusting! I can't take it, Rick!"
2,1,115,Centaur,Sexual hang-ups in the pleasure chamber are punishable by death! Off with their heads!
2,1,116,Rick,"Time to go another dream deep, Morty!"
2,1,117,Morty,What the hell? Why would Mr. Goldenfold's dream version of Mrs.
2,1,118,Rick,"Geez, I don't know, Morty. Wha-what do you want from me?"
2,1,119,Scary Terry,"Welcome to your nightmare, bitch! RAAAAAWWWRRR!"
2,1,120,Rick,"Oh, here we go!"
2,1,121,Morty,Ooooooohhhhh! Holy crap!
2,1,122,Rick,Looks like some sort of legally safe knock-off of an '80s horror character with miniature swords for fingers instead of knives.
2,1,123,Scary Terry,"I'm scary Terry. You can run, but you can't hide, bitch!"
2,1,124,Jerry,"Whoa! Hey, buddy. What you got going on there?"
2,1,125,Snuffles,Snuffles fix. Make better. Humans understand snuffles now?
2,1,126,Summer,That is awesome!
2,1,127,Snuffles,Snuffles want to be understood. Snuffles need to be understood.
2,1,128,Jerry,"Okay, yeah. I get what Beth was talking about. Fun's over."
2,1,129,Summer,"Whoa, dad, you can't, like, endow a creature with sentience and then rip it away."
2,1,130,Jerry,Why not?
2,1,131,Summer,I don't know. It's Indian giving.
2,1,132,TV,"A sophisticated predator, nature's perfect killing machine, the vicious wolf stalks its prey with purpose and skill. It was only with years of selective breeding and genetic altering that this noble beast was transformed into man's subservient little buddy."
2,1,133,Summer,"Aw! Oh, my God! He recognizes the other dogs on TV."
2,1,134,Little Girl,"""A,"" ""b"" his name is scary Terry ""C,"" ""d"" he's very scary."
2,1,135,Rick,"Holy crap! We have to escape into someone else's dreams, Morty!"
2,1,136,Morty,"Oh, man, oh, man, oh, man!"
2,1,137,Little Girl,"""E,"" ""f"" he'll design your death"
2,1,138,Rick,The little girl!
2,1,139,Morty,Huh?
2,1,140,Little Girl,"""J,"" ""k,"" he'll really ruin your day."
2,1,141,Rick,"Are you kidding me? This again? Oh, man, it looks like we've hit dream bedrock here, Morty."
2,1,142,Morty,"Oh, geez, Rick. W-w-whoa, this isn't good."
2,1,143,Scary Terry,"Nothing but fear from here on out, bitch!"
2,1,144,Morty,Ohhhh!
2,1,145,Rick,"Holy crap, Morty. He can travel through dreams. He can travel through dreams! We're so screwed!"
2,1,146,Snuffles,"Where are my testicles, Summer? ... Where are my testicles, Summer? They were removed. Where have they gone?"
2,1,147,Summer ,"Oh, wow. That's an intense line of questioning, Snuffles."
2,1,148,Snuffles,Do not call me that!
2,1,149,Summer,AAAAAAAHHH!!!!!
2,1,150,Snuffles,"""Snuffles"" was my slave name. You shall now call me Snowball, because my fur is pretty and white."
2,1,151,Summer,"Okay, Snowball, just calm down, okay? You're scaring me."
2,1,152,Snuffles,Scaring you?
2,1,153,Snuffles,"Tell me, Summer, if a human was born with stumpy legs, would they breed it with another deformed human and put their children on display like the dachshund?"
2,1,154,Summer,Uhhh ...
2,1,155,Jerry,"Hey. Oh, wow. Okay, is is is everything okay in here?"
2,1,156,Snuffles,"Jerry, come to rub my face in urine again?"
2,1,157,Jerry ,"No! No, we were uh, just seeing if Summer wanted to uh ..."
2,1,158,Beth ,"G-Go on, um, one of our famous midnight family walks!"
2,1,159,Summer,Yeah. Totally. Let's go.
2,1,160,Snuffles,You will walk when it is time to walk.
2,1,161,Rick,What are we here for again? Incepting? We're trying to incept-
2,1,162,Morty,"We're trying to incept me to get an ""A"" in math?"
2,1,163,Rick,"Oh, yeah."
2,1,164,Scary Terry,"Buckle up, bitch!"
2,1,165,Morty,Ooooooaaahhh!
2,1,166,Morty,"Man, he sure says ""bitch"" a lot!"
2,1,167,Scary Terry,"You can run, but you can't hide, bitch!"
2,1,168,Rick,"Hold on, Morty. Y-you know what? He keeps saying we can run but we can hide. I say we try hiding."
2,1,169,Morty,But that's the opposite of what-
2,1,170,Rick,"Yeah, well, since when are we taking this guy's advice on anything?"
2,1,171,Morty,"Hey, you know what? You got a really good point there, Rick. Like, if the truth was that we could hide, it's not like he'd be sharing that information with us, you know? I-I-I think it's a good idea, Rick."
2,1,172,Rick,Worst-case scenario we're back to running.
2,1,173,Morty,"Wow, you know what? I mean, it looks like we could have just hid this whole time. Boy, Rick, that was some good thinking."
2,1,174,Rick,"Thanks, Morty. Yeah, it's nice to be on the same page every once in a while."
2,1,175,Scary Terry,You can run But you can't hide!
2,1,176,Rick,"Oh, this is perfect, Morty. Look at that. He's getting sleepy. Just a little bit longer before he calls it a day. That's when we make our move."
2,1,177,Jerry,"Snuffles, we didn't mean you any harm! This is a huge misunderstanding."
2,1,178,Summer,"Dad, he wants to be called snowball."
2,1,179,Jerry,"Well, I'm not calling him that. That's ridiculous."
2,1,180,Snuffles,"You're being very aggressive, Jerry. Perhaps tomorrow Dr. Scraps will solve that problem with a bit of surgery."
2,1,181,Jerry,Huh! You think you can control me with a haircut?
2,1,182,Scary Melissa,"Hi, honey. You're home early. How was your day?"
2,1,183,Scary Terry,I don't want to talk about it!
2,1,184,Scary Melissa ,"Oh, of course! You never want to talk about it!"
2,1,185,Scary Terry ,"Get off my back, bitch!"
2,1,186,Scary Melissa ,Out there. Not in here!
2,1,187,Scary Terry,"Yeah, I know, I know. I shouldn't take my anger out on you or Scary Brandon. I love you, Melissa."
2,1,188,Scary Melissa,"I love you, too, Terry."
2,1,189,Rick,"Morty, this is perfect. After a little scary coitus, they should be fast asleep and then we'll incept him."
2,1,190,Rick,Looks like scary Terry's having a nightmare.
2,1,191,Morty,"Oh, boy, Rick. I can only imagine what horrible things must, you know scare Scary Terry."
2,1,192,Scary Terry,"Oh, no! I'm late to class, bitch! Oh, no! I'm not wearing any pants!"
2,1,193,Monster Teacher,"Ah, well, Mr. Terry, why don't you tell the whole class the proper wordplay to use when one is chasing one's victim through a pumpkin patch?"
2,1,194,Scary Terry,"Oh, uh, um ... ""Bitch."""
2,1,195,Monster Teacher,"Oh, come on, Terry, you can't think of a pun involving pumpkins, bitch?"
2,1,196,Morty,"Hey, leave him alone!"
2,1,197,Rick,"Yeah, this is a bunch of bullcrap. Who cares what stupid pun you make when you kill someone? Why don't you let the poor guy say whatever he wants?"
2,1,198,Monster Teacher,"Well, I never! I-I see no reason to stand here and take this."
2,1,199,Rick,"You're putting too much pressure on yourself, scary Terry. You know, I mean, y-you're perfectly scary enough as it is."
2,1,200,Morty,"Hey, yo, scary T, don't even trip about your pants dawg. Here's a pair on us, fool."
2,1,201,Scary Terry,"Aww, bitch. I don't know what to say."
2,1,202,Morty,"You don't need to say anything. We got you, dawg."
2,1,203,Rick,"You're our boy, dawg. Don't even trip."
2,1,204,Scary Terry,"Oh, hey, it's you guys!"
2,1,205,Scary Melissa,I haven't seen him this relaxed in years.
2,1,206,Scary Terry,"If you guys ever need anything, just say the word."
2,1,207,Rick,"As a matter of fact, Terry, there is something you could help us with."
2,1,208,Little Girl,"' ""Q,"" ""r,"" you won't get very far."
2,1,209,Scary Terry,I always hated that song!
2,1,210,Scary Terry,"These halves don't belong together, bitch!"
2,1,211,Scary Terry,Sex is sacred!
2,1,212,Scary Terry ,"This is because you don't give Morty Smith good grades, bitch!"
2,1,213,Mr. Goldenfold,"Holy crap! God damn! I know one thing for sure I'm giving Morty an ""A"" in math, and that's my idea. That is an original thought."
2,1,214,Morty,What the hell?
2,1,215,Rick,"Out of the frying pan dot, dot, dot, huh, Morty?"
2,1,216,Morty,"Oh, man, what's going on?"
2,1,217,Rick,"Well, it's possible that your dog became self-aware and made modifications on the cognition amplifier, then turned on Jerry, Beth, and Summer after learning about humanity's cruel subjugation of his species, but your guess is as good as mine, Morty."
2,1,218,Summer,I can't believe how mean snuffles got just because he's smart. This is why I choose to get C's.
2,1,219,Rick,"Psst, Beth, Jerry, Summer."
2,1,220,Beth,Dad!
2,1,221,Jerry,Rick!
2,1,222,Summer,"Oh, thank God, Morty."
2,1,223,Morty ,"Oh, you're welcome."
2,1,224,Rick,"All right, let's get out of here. If we hurry we can set up camp in a sewer tunnel or something before the dogs completely take over."
2,1,225,Jerry,"Whoa, whoa, whoa. We're not going anywhere. This is my house. I'm not abandoning it."
2,1,226,Rick,"It's all over, Jerry. The dogs are on a path to total world domination. But, hey, at least they know not to piss on your carpet, right?"
2,1,227,Jerry,Wait a minute. I have an idea.
2,1,228,Jerry,"Gentlemen, a moment of your time.  See that? I'm peeing all over your special guns. That means I own them."
2,1,229,Snuffles,Bad person. Bad.
2,1,230,Rick,"Ooh, great plan, Jerry."
2,1,231,Snuffles,"Bring the boy to me. You were always kind to me, Morty. That's why I will leave you with your testicles. From now on, you will be my best friend and live by my side."
2,1,232,Morty,"Th-thanks, snuffles."
2,1,233,Snuffles,Begin phase two.
2,1,234,Reporter,Fighting continues as the dog army captures the eastern seaboard. It appears clear at this time that the era of human superiority has come to a bitter end.
2,1,235,Reporter,Please! Please don't kill me!
2,1,236,Dog 1,"What's she saying, Bill?"
2,1,237,Bill,"I think she's saying, ""I love lasagna."""
2,1,238,Morty,"Mmm. Thank you, Fido."
2,1,239,Morty,Rick! I thought you were dead!
2,1,240,Rick,"No, no, no, I was just playing dead. Good news, though, Morty. This whole thing's gonna be over really soon."
2,1,241,Morty,What?
2,1,242,Rick,"It's a dream, Morty. We're in your dog's dream. The night the dogs captured us, after you cried and crapped your pants, we all went to sleep. Then I used my dream inceptors to put the two of us inside snuffles' dream."
2,1,243,Morty,But I-it's been like a whole year!
2,1,244,Rick,"It's been six hours. Dreams move one one-hundredth the speed of reality, and dog time is one-seventh human time. So, you know, every day here is like a minute. It's like ""Inception,"" Morty, so if it's confusing and stupid, then so is everyone's favorite movie."
2,1,245,Morty,"Aw, man. I really liked this life. Well, at least I didn't really crap my pants."
2,1,246,Rick,"No, no, that happened before you went to sleep, Morty. You're sleeping in your crap right now. Out of all the things that happened to you, that was the only real thing that, you know, is that you crapped your pants. I mean, it's a mess out there. I got some on my hands, Morty, and then I got it on the dream inceptor, and a piece fell in my mouth."
2,1,247,Morty,"Aw, man, geez! Seriously?"
2,1,248,Rick,"Look, d-d-d-don't worry about it, Morty. Here, here take these, Morty. Take these."
2,1,249,Morty,"Are these pills supposed to wake me up, or something?"
2,1,250,Rick,Close. It's gonna make your kidneys shut down.
2,1,251,Morty,What?!
2,1,252,Rick,"It's necessary for the plan, Morty. Don't even trip, dawg."
2,1,253,Dr. Dog,"It's pretty bad, emperor snowball. We're gonna need to do another operation."
